LocID,PerilID,CoverageTypeID,Message
10173,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10174,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10175,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10176,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10177,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10178,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10179,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10180,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10181,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10182,1,1,Successful peril area lookup: 42; Vulnerability lookup: invalid key column value(s) for location
10183,1,1,Successful peril area lookup: 42; Vulnerability lookup: invalid key column value(s) for location
10184,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
10185,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
10186,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
10187,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
10188,1,1,Successful peril area lookup: 54; Vulnerability lookup: invalid key column value(s) for location
10189,1,1,Successful peril area lookup: 54; Vulnerability lookup: invalid key column value(s) for location
10190,1,1,Successful peril area lookup: 54; Vulnerability lookup: invalid key column value(s) for location
10191,1,1,Successful peril area lookup: 54; Vulnerability lookup: invalid key column value(s) for location
10192,1,1,Successful peril area lookup: 54; Vulnerability lookup: invalid key column value(s) for location
10193,1,1,Successful peril area lookup: 54; Vulnerability lookup: invalid key column value(s) for location
10194,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10195,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10196,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10197,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10198,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10199,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10200,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10201,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10202,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10203,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10204,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10205,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10206,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10207,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10208,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10209,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10210,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10211,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10212,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10213,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10214,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10215,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10216,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10217,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10218,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10219,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10220,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10221,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10222,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10223,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10224,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10225,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10226,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10227,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10228,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10229,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10230,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10231,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10232,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10233,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
10234,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10235,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10236,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10237,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10238,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10239,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10240,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10241,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10242,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10243,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10244,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10245,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10246,1,1,Successful peril area lookup: 54; Vulnerability lookup: invalid key column value(s) for location
10247,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10248,1,1,Successful peril area lookup: 54; Vulnerability lookup: invalid key column value(s) for location
10249,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10250,1,1,Successful peril area lookup: 54; Vulnerability lookup: invalid key column value(s) for location
10251,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10252,1,1,Successful peril area lookup: 54; Vulnerability lookup: invalid key column value(s) for location
10253,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10254,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10255,1,1,Successful peril area lookup: 54; Vulnerability lookup: invalid key column value(s) for location
10256,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10257,1,1,Successful peril area lookup: 54; Vulnerability lookup: invalid key column value(s) for location
10258,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10259,1,1,Successful peril area lookup: 54; Vulnerability lookup: invalid key column value(s) for location
10260,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10261,1,1,Successful peril area lookup: 54; Vulnerability lookup: invalid key column value(s) for location
10262,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10263,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
